refseq_name	AP_SK_MllAF9_BMTs_01_wtGMP_1	AP_SK_MllAF9_BMTs_02_wtGMP_2	AP_SK_MllAF9_BMTs_03_wtGMP_3	AP_SK_MllAF9_BMTs_04_wtGMP_4	AP_SK_MllAF9_BMTs_05_LTearly_1_M2grD2	AP_SK_MllAF9_BMTs_06_LTearly_2_M3grE2	AP_SK_MllAF9_BMTs_07_LTearly_3_M4grLT3	AP_SK_MllAF9_BMTs_08_LTearly_4_M2grLT5	AP_SK_MllAF9_BMTs_09_LTlate_1_M2grLT3	AP_SK_MllAF9_BMTs_10_LTlate_2_M6grLT3	AP_SK_MllAF9_BMTs_11_LTlate_3_M3grD2	AP_SK_MllAF9_BMTs_12_LTlate_4_M3grG2	AP_SK_MllAF9_BMTs_13_BMTGMP_1_M1grV	AP_SK_MllAF9_BMTs_14_BMTGMP_2_M2grV	AP_SK_MllAF9_BMTs_15_BMTGMP_3_M1grW	AP_SK_MllAF9_BMTs_16_BMTGMP_4_M1grX
NM_020284	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1
NM_020285	78	31	46	39	31	58	23	67	67	14	88	105	111	63	88	26
NM_020286	192	82	108	46	54	111	12	120	296	264	279	289	236	202	114	126
NM_020287	2	0	0	0	21	0	0	0	0	1	0	23	0	0	3	0
NM_020288	0	1	0	0	2	18	11.5	14	0	0	0	0	0	0	13	9
NM_020289	3	3.5	0	0	0	0	0	0	1	0	14.5	29	0	0	15	2.5
NM_020290	0	0	0	0	0	0	0	27	0	0	0	0	30	0	0	13
NM_020291	0	0	0	10	0	8	0	0	0	40	0	0	0	0	0	0
NM_020293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NM_020295	40	8	18	21	19	17	39	105	120	173	93	374	101	166	119	37
NM_020296	325	154	392	209	841	607	438	805	1236	2274	1280	1364	799	377	886	199
NM_020329	104	15	98	20	71	80	24	120	152	215	146	269	149	152	144	82
NM_020330	5	0	0	0	10	15	0	0	10	0	0	43	0	0	0	32
NM_020331	113.83333	29.5	43	30.5	3	10	20	134	116.5	106	103.16667	295.5	86.5	192	78	39.5
NM_020332	72	14	44	29	47	21	31	5	80	165	157	141	22	0	50	2
NM_020333	1	7	17	0	37	54	23	16	67	95	115	61	3	43	50	0
NM_020483	668	146	309	102	290	266	188	506	648	772	764	1140	801	597	441	266
NM_020486	0	0	0	0	0	0	8	0	11	0	0	0	0	0	0	0
NM_020487	0	0	0	0	0	0	5	0	1	12	0	0	0	8	0	0
NM_020488	0	15	0	0	0	0	1	0	0	0	28	0	0	28	0	0
NM_020490	16	0	0	0	0	0	3	27	11	19	2	28	18	0	0	1
NM_020491	20	32	93	32	1	26	3	42	57	20	45	26	70	22	12	22
NM_020492	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3
NM_020493	567	187	379	207	272	301	158	686	576	731	1206	1748	1078	973	835	508
NM_020494	1784	602	962	827	736	442	507	1248	1291	2018	2208	2764	2857	1721	1707	1002
NM_020495	0	3	0	2	9	0	0	36	15	13	27	16	1	0	23	9
NM_020496	0	10	0	0	0	0	0	0	0	0	2	0	0	18	0	0
NM_020497	157	20	144	59	193	128	105	249	333	402	352	595	332	235	324	152
NM_020498	0	0.33333	10	0	0	0	46.5	22	0	0	23	0	12	27.66667	0	0
NM_020501	0	0	0	0	18	14	0	0	0	0	0	0	0	0	0	3
NM_020502	0	0	0	0	6	7	0	0	0	0	0	0	0	0	18	0
NM_020503	2	0	1	0	0	0	39	0	0	0	0	0	0	0	0	9
NM_020504	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0
NM_020505	2548	984	1412	1113	1033	1231	719	2751	2019	3195	3095	3931	3098	1613	2809	1292
NM_020506	271	151	307.5	159	150	104	132.5	168.5	155.5	521	370.5	601.5	629	311	293	301
NM_020507	390	172	339	109	196	148	153	390	727	845	540	1075	535	574	737	313
NM_020508	1579	729	905	642	1501	1155	919	2124	2312	5991	3128	4047	2687	1935	2365	2138
NM_020509	0	0	0	0	0	0	0	0	0	39	97	23	0	0	0	0
NM_020510	0	0	0	0	0	0	12	0	0	0	0	0	15	0	6	0
NM_020512	0	0	0	0	42.5	0	4	0	4	13	0	0	8	0	0	0
NM_020513	0	8	0	0	0	0	0	0	0	40	21	0	0	0	0	0
NM_020514	2	10	0	0	0	0	0	0	0	15	0	0	0	0	0	17
NM_020515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020516	8	0	0	0	0	0	0	2	0	23	0	0	0	0	0	0
NM_020517	25	16	0	2	24	0	10	0	8	46	63	16	48	13	0	18
NM_020518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020519	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	18
NM_020520	138	39	105	77	95	66	156	186	187	472	373	282	114	203	181	66
NM_020557	137	44	67	53	113	113	77	232	161	130	186	87	75	160	128	112
NM_020558	404	97	287	110	204.5	177	88	415	330	508	667	676	418	265	346	157
NM_020559	2462	638	1132	668	1509	573	406	2045	1610	2396	2480	3441	1918	1969	1508	807
NM_020560	205	40	160	104	72	52	16	131	40	156	275	177	194	116	162	45
NM_020561	364	128	209	82	193	483	407	818	1270	1766	1835	1266	970	922	943	260
NM_020563	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
NM_020564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020566	13	0	0	5	23	0	29	84	46	19	50	40	102	44	117	9
NM_020567	606.5	167	211	192	115	187	82	533	290	888	650	952	686.5	687	550	220
NM_020568	0	0	0	0	1	4.5	2.5	0	41	0	6	0	0	0	8	7
NM_020569	581	196	524	393	111	100	95	237	254	371	649	529	429	540	393	169
NM_020570	145.03077	28	58.36372	53	27.13846	83.48304	32	129.03995	66.24396	92	120.01299	150.7108	142.22599	170	171.94954	92
NM_020572	0	0	0	0	0	14	0	17	2	2	0	0	15	1	0	7
NM_020574	1	5	0	0	7	30	0	31	0	75	96	99	33	0	71	29
NM_020575	491	72	195	152	528	307	253	866	801	909	770	1497	585	493	674	271
NM_020576	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
NM_020577	201	52	102	109	44	4	6	70	35	106	250	209	222	107	66	42
NM_020578	0	0	13	0	36	5	0	22	30.33333	4	21	0	0.13636	2	0	14
NM_020579	145	27	47	62	98	97	162	147	245	399	149	146	33	84	177	56
NM_020580	258	85	243	141	74	108	75	417	215	484	460	485	288	251	514	196
NM_020581	92	35	76	39	57	35	5	59	13	81	97	210	120	37	62	26
NM_020582	286.5	89	184	114	109.5	55	78	113.5	284	212	193	352.5	394	226	226.5	87.5
NM_020583	43	11	16	13	113	18	91	48	162	140	88	134	70	85	63	30
NM_020584	378	163	252	231.64286	138.62177	242.96987	83.20408	375	370.01587	486.23754	423	497	486	331	361.22086	161
NM_020585	194	38	74.16667	55.66667	128.75	58.5	59.5	150.66667	295.33333	268.83333	318	259.5	293.83333	163.25	201	129
NM_020586	79	23	102	51	78	159	57	162	241	317	174	192	167	83	188	113
NM_020587	2787	1046	1928	1454	955	1533	422	2787	2598	5214	4106	5713	4364	2699	3542	1866
NM_020588	571.5	184	253.5	248	231	306	240	456	430.5	677.5	624	884	682	375.5	423	196.5
NM_020589	21	6	77	17	25	49	4	158.2	16	90.01887	138	138	70	5.0625	60	36
NM_020590	210	98	145	177	22	8	6	130	75	129	263	173	135	90	116	34
NM_020593	226	77	236	101	131	46	66	425	284	515	335	339	207	165	258	191
NM_020594	134	41	58	56	76	108	3	75	126	183	131	319	286	204	158	120
NM_020595	0	5	0	0	15	0	0	0	0	0	0	0	6	0	0	0
NM_020596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020597	0	0	0	0	0	0	34	0	12	0	0	0	0	0	0	0
NM_020598	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020599	0	0	0	0	3	0	1	0	11	0	19	0	0	0	0	0
NM_020600	751.16667	472.83333	552.33333	390.83333	302.5	406.5	228.16667	938.66667	590.83333	954.83333	1141	1207.5	815.16667	774	756	396.83333
NM_020601	509	147	312	264	307	181	97	400	219	605	417	640	362	312	615	85
NM_020603	714	293.2	333.5	263	155	218.06667	118	397.36894	494.29365	671.37778	477.03173	663.96212	559.7	496.66783	488.76765	261.04762
NM_020604	3	0	4	19	6	15	0	0	8	8	0	31	10	8	38	16
NM_020605	8	4	0	15	191	88	113	147	148	230	45	75	27	135	26	84
NM_020606	13	0	16	0	21	0	18	2	3	0	44	25	0	0	0	0
NM_020608	620.03125	198	296	272	249.50579	335	167.65873	719.33333	655.17647	1070.85836	719.45022	1292	826.21875	475	581.01429	416.5
NM_020610	0	5	0	0	26	8	4	0	0	0	12	10	0	12	18	12
NM_020611	51	8	50	34	41	48	18	84	116	223	222	191	126	178	162	76
NM_020614	212.5	91	66.5	121	159.5	46.5	146.5	439	216	438	452	460	459.5	249.5	361.5	175
NM_020615	1048.66667	272.83333	577	320.33333	307	177	247	604.83333	578	1159.5	1163.5	1478	1097.16667	707.66667	850	415
NM_020616	64	21	97	74	45	34	44	104	97	166	160	258	326	86	109	73
NM_020618	2446.1	880.66667	1715	1106.83333	984.25	1033.25	593.5	1974.03333	2162.08333	3491.48333	3281.91667	3814.48333	2853.46667	2141.9	2263.91667	1036.86667
NM_020619	929	304	870	477	164	139	70	487	399	623	643	558	798	484	473	390
NM_020621	0.18182	0.04545	25	0.09091	39.91464	18.01613	61.10202	13.16783	21.09489	47.17665	0.14524	0.86592	30.04545	0.01351	10.1054	0.06438
NM_020622	1	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0
NM_020623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020625	184	65	72	70	116	68	63	162	240	432	366	346	246	272	169	89
NM_020626	0	11	0	0	6	11	0	0	21	0	0	45	0	0	0	0
NM_021022	0	0	0	0	42	0	0	0	14	0	0	0	0	7	0	37
NM_021028	39	14	13	1	34	29	27	131	113	220	193	84	101	11	0	66
NM_021041	0.02222	16.04348	9.82574	9.01351	6.08831	13.08613	0	9.1307	0.11643	55.23043	24.20695	0.90064	40.17922	15.08494	0.43647	18.22984
NM_021042	0.02222	16.04348	9.82574	9.01351	6.08831	13.08613	0	9.1307	0.11643	28.23043	24.20695	0.90064	40.17922	15.08494	0.43647	18.22984
NM_021050	0	6	0	9	45	39	20	32	87	13	18	34	95	950	12	64
NM_021053	10	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
NM_021099	1651	496	822	495	109	207	86	781	377	97	378	407	539	457	448	433
NM_021272	0	0	0	0	38	0	9	9	0	168	16	35	1	1	15	0
NM_021273	0	0	0	0	6.5	11	8	51	4	61	59	20	54.5	11	64	16
NM_021274	0	0	0	16	77	0	1	0	0	1	0	3	30	1	0	2
NM_021275	0	0	0	0	30	0	5	0	0	19	3	32	47	0	11	28
NM_021278	5765	2411	4765	3684	8999	11654	8784	23177	22903	26302	28182	37957	18914	17941	19666	6832
NM_021279	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
NM_021280	86	79	68	72	47	14	27	265	80	205	83	116	139	39	77	63
NM_021281	937	355	785	776	3189	4060	11988	5554	9957	16531	11902	10812	6548	1440	8125	1302
NM_021282	0	9.33333	0	0	1.42949	11	0.58499	2.5	1.0396	0.75429	0.20268	0	1.80667	0.6967	3.64596	0.466
NM_021283	0	0	0	0	0	0	0	0	2	14	0	0	0	0	0	0
NM_021284	473	163	219	150	552	323	171	689	622	1962	999	1291	582	717	855	278
NM_021285	0	0	4.5	0	1	0	0	0	0	0	0	0	0	0	0	4
NM_021286	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NM_021287	17	10	0	10	14	4	12	23	27	70	19	70	56	85	102	16
NM_021288	643.03062	200.375	471.5	271.28125	156.91869	256.27138	131.81616	306.60714	358.20155	499.34459	427.33931	623.45455	881.09524	645.61329	680.38148	236.73077
NM_021289	0	9	1	0	10	18	18	0	21	0	0	0	11	0	0	0
NM_021290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_021291	0	0	0	0	13	0	18	0	0	0	0	0	0	0	2	6
NM_021292	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	4
NM_021293	12	34	25.01818	21	2219	933.14286	1512	1660	3670	7089.25	3673.4359	4724.35443	878	2989	1918.52769	853
NM_021294	0	0	3	0	0	0	0	3	0	0	0	0	11	1	0	0
NM_021295	95	11	47	64	50	49	31	75	51	113	67	148	105	130	29	78
NM_021296	155.5	98	143.5	61.5	158	107	59.5	171	252.5	403	287	321	338	310	189.5	130.5
NM_021297	148	20	15	24	194	142	307	55	238	206	137	72	139	148	93	93
NM_021299	157	61	138	24	91	63	20	119	160	134	112	81	132	214	84	59
NM_021300	0	0	0	0	0.14286	0	3	0	0	1.42857	1.25	0.76667	0	0	3	0
NM_021301	1	0	0	33	68	83	112	114	108	57	168	137	0	82	60	49
NM_021302	15	0	0	0	5	2	0	0	7	5	12	2	76	0	13	0
NM_021303	2183	762	1804	1076	743	739	560	1755.5	1007	2463.19048	2708	3513	3130.41667	2212	1887	1600.03125
NM_021304	27	15	0	1	19	5	10	79	10	57	38	96	11	33	15	0
NM_021305	33	12	15	8	3	26	37	55	15	58	75	44	53	29	51	21
NM_021306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NM_021307	0	26	0	0	33	27	7	42	9	54	0	7	23	42	55	31
NM_021308	1	0	1	0	23	32	11	0	3	46	5	0	0	31	33	17
NM_021309	4	7	21	0	1.2	0	0	28	46.33333	65	10	69.03704	0	7	8	19.75
NM_021310	453	188	319	192	103	110	88	267	228	259	411	755	267	318	221	226
NM_021311	0	0	0	0	0	9	4	0	0	6	0	0	11	0	0	0
NM_021312	830.5	250	484.5	234	181.5	148.5	134.5	520	363.5	671	677	1440	1699	949	464.5	524
NM_021313	209	54	158	79	108	96	94	152	251	291	302	297	207	85	204	102
NM_021314	215	43	138	93	21	3	8	13	21	58	64	103	233	284	17	201
NM_021315	801.78902	229	846	382	309	141.1102	122	298.40824	281.06275	707.02439	950	1151.51358	1169.05562	903	578	633.21429
NM_021316	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0
NM_021317	0	8	0	3	0	3	0	0	0	15	9	0	0	33	1	0
NM_021318	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
NM_021319	0	0	0	0	0	21	0	18	0	44	0	0	12	0	4	0
NM_021320	0	0	0	9	22	0	0	0	0	24	0	47	0	0	0	0
NM_021322	120	47	93	69	35	36	10	121	72	131	106	139	218	177	51	82
NM_021323	0	10	17	2	18	20	8	0	0	63	3	27	48	0	0	11
NM_021324	7.04651	11.04	0.07644	0.13846	7.05775	0.5127	55.13	14.0379	35.0575	26.3289	12.06527	30.03775	21.24042	36.02439	15.04709	14.1188
NM_021325	48	1	4	27	47	9	3	45	79	74	149	193.5	17	29	22	10
NM_021326	148.0678	28	138.5	41.5	58	39.51099	6	142.37409	126	245.02198	149	227.13147	158	104	86.90082	125
NM_021327	863	323	491	319	1427	471	256	1066	1034	2098	1935	2459	1364	1263	1106	821
NM_021328	345	96	188	167	376	242	238	693	920	1276	938	992	678	562	733	265
NM_021329	20.25	16	6.33333	15.75	12.75	0	4.16667	15	0	18.75	4	76.5	19.5	16.91667	8.58333	0
NM_021330	218.51667	121.66667	209.2	109.78333	97.05	139.36667	73.91667	257.16667	294.7	405.18333	388.91667	661.63333	409.75	341.91667	340.06667	153.66667
NM_021331	0	0	0	0	0	0	3	26	0	0	0	0	0	0	0	0
NM_021332	0	0	0	0	16	0	0	0	0	0	0	0	0	17	0	0
NM_021334	14	0	0	0	65	11	31	43	3	60	139	73	56	15	52	22
NM_021335	734.5	287	488	252	241	306	122.5	531	494	953	983.5	1544	1239.5	852	537.5	398
NM_021336	1072	467	1050	649	501	426	327	981	819	1275	1640	1633	1652	1421	1304	772
NM_021337	358	136	227	111	220	155	144	758	458	609	698	946	601	550	501	307
NM_021338	310.05038	129.56144	148.42282	123.14522	73.9493	73.46608	56.15445	248.90181	227.88613	434.61602	352.93677	560.66359	375.44626	321.73868	283.46094	137.76633
NM_021339	17	19	8	0	40	25	2	0	5	22	8	6	75	4	18	22
NM_021340	1	0	0	0	0	1	0	0	10	0	0	0	19	0	0	0
NM_021342	0	0	28	12	5	0	0	0	28	0	0	0	0	30	34	0
NM_021343	801	187	362	186	228	114	127	475	284	371	581	1143	552	712	491	221
NM_021344	0	0	0	0	0	1	0	12	5	83	53	24	13	19	0	0
NM_021345	453	222	256	264	181	55	101	383	288	363	870	722	367	492	262	161
NM_021346	116	53	1	43	188	54	32	165	176	690	463	611	205	91	206	68
NM_021347	0	0	0	0	5	0	13	0.5	0	1	26	0	0	0	21	0
NM_021349	71	24	31	50	56	21	57	248	164	169	172	111	172	111	33	11
NM_021350	326	144	248	158	113	206	68	356	330	277	479	669	390	364	373	160
NM_021351	0	0	0	0	0	0	0	30	0	14	0	6	0	0	0	0
NM_021352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_021353	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	23
NM_021354	117.5	73	186	62	87.5	29	45	170	136	222	170.5	261	297	121	169.5	140
NM_021355	0	15	5	0	7	21	0	0	12	0	0	0	0	0	0	1
NM_021356	34	15	13	10	7	4	6	38	20	62	107	45	32	7	9	1
NM_021358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_021359	0	0	0	7	32	0	21	0	0	0	0	15	2	0	16	15
NM_021360	2	0	0	2	4	17	17	0	24	3	0	9	3	0	0	1
NM_021361	3	5	0	1	61	44	11	16	22	45	7	0	12	19	1	21
NM_021362	0	0	5	0	60	25	80	16	30	70	15	11	13	44	5	40
NM_021363	3	0	0	0	1	0	0	2.5	24	0	0	0	0	0	0	0
NM_021364	1186	339	922	474	1930	775	794	1791	1494	2035	1382	935	533	645	868	104
NM_021365	57.4	1.25	15.66667	16.58333	13	8.25	0.5	45.2	41.3	42.5	22.06667	282.225	2	44.95	60	128.76667
NM_021366	987	327	477	373	674	833	1510	2430	4091.5	6174.5	3132.33333	3666	1889	879.5	2035	794
NM_021367	16	33	20	8	22	2	3	0	0	18	0	12	0	22	0	1
NM_021368	0	0	0	13	0	21	0	15	0	0	0	0	0	0	0	0
NM_021369	0	0	0	0	6	26	0	0	0	0	9	0	0	0	22	13
NM_021370	0	0	0	0	0	0	0	0	8	15	0	0	0	0	0	0
NM_021371	0	0	0	10	0	10	0	0	0	27	0	0	0	0	0	26
NM_021372	155	39	111	91	175	53	74	98.5	117	146	225	318	185	123.5	204	45
NM_021374	6	0	0	0	22	2	0	0.16667	6	14	9	17	0	0	0	0
NM_021375	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
NM_021377	12	4	15	0	1	14	4	0	3	2	47	11	0	5	0	8
NM_021378	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0
NM_021380	0	0	0	0	21	0	0	0	0	7	0	0	0	0	0	0
NM_021381	0	0	0	6	16	0	0	0	0	7	3	8	2	0	0	13
NM_021382	3	0	0	10	20	0	10	60	0	10	0	0	0	0	30	18
NM_021383	362	108	178	159	132	134	54	109	405	701	405	628	607	399	475	194
NM_021384	0	11	0	0	45	0	7	24	0	27	0	19	12	17	0	7
NM_021385	271	100	185	115	65	65	94	229	154	351	510	536	489	218	433	121
NM_021386	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0
NM_021387	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
NM_021388	59	37	17	28	31	51	5	92	96	21	111	72	53	0	80	1
NM_021389	1620	636	1024	757	1130	1564	1321	4060	4056	5442	5180	7162	8191	3579	3807	2469
NM_021390	0	5	3	0	0	22	0	4.5	0	0	0	0	0	0	1	18
NM_021391	0	0	0	0	0	0	0	0	0	13	0	3	30	0	17	0
NM_021392	182	50	194	58	13	58	8	162	133	171	126	232	189	148	97	45
NM_021393	246	96	280	110	101	151	151	317	216	488	429	371	389	403	281	155
NM_021394	16	1	9	0	51	40	177	58	110	43	30	81	32	29	53	9
NM_021395	2774.5	1058	2210	1725	932	718	472	1761	1507	2449.5	2869	3397	3221	2110	1315	1419
NM_021396	0	12	0	0	0	0	0	0	0	3	10	0	0	0	0	6
NM_021397	0	0	19	0	35	4	0	12	13	24	13	0	0	0	0	7
NM_021398	681	277	414	167	345	267	91	511	527	992	958.5	799	1293	688	810	556
NM_021399	13	0	0	0	20	68	21.05882	6	0	52	88	46	0	12	73	26.35
NM_021400	10	12	41	1	90	44	41	76	65	156.5	69	65	43	83	40	43
NM_021402	452.5	130.54011	160	165	218.5	189	158.02857	315.5	389.5	688	556.5	615	736.51111	486	411.5	153.5
NM_021403	0	0	0	0	7	0	0	0	0	0	15	0	0	0	0	1
NM_021405	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0
NM_021406	172	63	88	64	862	683	677	467	1091	1194	448	1639	135	202	990	97
NM_021407	233	71	190	88	239	279	246	494	541	675	357	793	417	386	254	73
NM_021408	0	18	0	0	39	64	5	0	24	25	7	36	22	78	11	41
NM_021409	0	0	15	16	9	2	0	24	11	0	1	49	29	27	13	12
NM_021411	17	5	2	18	43	39	53	23	50	82	47	67	21	27	151	26
NM_021412	124	38	38	26	179	90	109	304	314	460	220	316	289	96	218	34
NM_021414	116	80	174	29	116	237	75	267	202	267	367	400	152	76	131	116
NM_021415	0	0	0	0	10	0	5	0	0	1	0	0	10	0	8	0
NM_021416	24	1	3	0	7	22	8	21	2	14	27	35	0	0	13	17
NM_021419	331	102	309	179	137	195	77	382	276	482	464	724	603	386	340	315
NM_021420	3340	1248	1864	1264	1873	2612	1397	5458	4659	8089	7348	9064	8147	3910	5803	3973
NM_021421	235	46	170	122	118	183	84	350	254	491	389	682	433	512	306	158
NM_021422	57	30	10	17	9	48	23	25	33	76	11	171	16	33	31	25
NM_021423	0	0	0	0	9	0	0	0	18	0	48	0	7	0	0	13
NM_021424	0	0	0	0	17	0	13	1	25	25	33	59	30	4	0	0
NM_021426	0	0	0	0	0	11	0	0	6	0	25	0	0	0	0	0
NM_021427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_021428	18	11	1	0	8	0	0	6	15	13	3	28	3	0	16	0
NM_021429	37	2	46	6	51	0	18	38	66	78	44	65	78.5	58	16	22
NM_021430	6	15	0	0	0	0	0	0	0	0	2	9	15	0	10	0
NM_021431	0	5	0	0	0	0	0	8	0	0	29	0	0	0	0	0
NM_021432	1	0	0	0	0	0	0	0	0	0	0	16	24	0	19	8
NM_021433	143	36	95	61	173	143	36	190	243	357	281	258	285	292	243	160
NM_021434	118	24	77	18	45	43	33	151	41	97	159	212	124	54	132	18
NM_021435	301	110	94	107	62	80	44	283	212	392	417	608	286	154	203	218
NM_021436	23	0	0	0	7	3	0	21	0	14	0	0	12	0	0	0
NM_021437	138	68	40	26	130	121	14	160	125	102	143	428	134	160	104	155
NM_021438	86	25	81	32	10	29	18	155	74	177	198	78	143	112	64	53
NM_021439	415	75	276	171	246	161	141	653	519	521	472	818	509	418	509	473
NM_021440	1	0	0	0	77	56	24	56	184	88	8	46	3	11	51	44
NM_021441	22	21	30	11	23	11	33	24	57	87	71	101	57	76.5	5	22
NM_021442	0	0	0	0	19	21	0	0	58	0	0	0	0	0	20	0
NM_021443	0	0	0	0	0	11	0	0	0	19	0	0	0	0	0	0
NM_021445	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0
NM_021446	104	28	11	44	40	39	12	118	53	10	92	91	242	154	30	22
NM_021447	0	0	0	0	0	1	0	0	19	3	0	0	7	0	0	0
NM_021448	590	129	313	214.5	119	108	141	580	305	582	554	556.5	625	337.5	336	232
NM_021449	723	258	523	346	496	625	391	1424	1230	1349	1528	2249	1193	890	1324	349
NM_021450	2171	533	1266	845	1148	1111	743	3116	2591	3267	3325	4373	3173	2545	2492	1640
NM_021451	150	27	118	70	637.0137	330	124	409	542	449	715	1603	718	562	1036	164
NM_021452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
NM_021453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_021454	0	0	0	0	0	0	0	0	0	13	0	0	0	5	0	0
NM_021455	10	0	11	0	0	10	5	0	6	103	46	46	0	0	0	4
NM_021456	0	0	0	0	4	0	8	0	0	0	0	0	13	0	0	0
NM_021457	2	1	0	0	8	11	2	15	12	11	0	14	7	5	0	17
NM_021458	5	3	59.03333	17	83	48.02381	47	0	66	165	0	28	48	1	30	83
NM_021459	0	0	27	0	7	0	0	0	0	0	13	0	0	0	7	125
NM_021460	153	35	68	52	110	55	95	310	96	321	538	399	298	177	344	126
NM_021461	182	106	202	68	269	161	154	349	371	643	455	740	371	262	436	157
NM_021462	343	173	223	253	162	213	194	737	526	777	739	857	585	449	581	208
NM_021463	247	108.5	168	165	126.5	29	73.5	149.5	175.5	322	484.5	448.5	438.5	319.5	193.5	147.5
NM_021464	0	5	0	1	5	25	10	54	0	17	117	26	25	0	114	30
NM_021465	5924	1828	3688	2492	3877	3544	2317	9740	8711	10645	10320	13534	10423	7172	7804	3510
NM_021466	195.2	26	76	40	31	63	35.14265	127.4644	83	93.77166	202	226.29588	145	123	37.2973	82.33318
NM_021467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_021468	0	16	0	0	4	21	11	53	22	33	5	41	22	79	52	34
NM_021469	0	10	0	0	27	0	16	0	0	0	0	0	4	0	18	5
NM_021470	0	0	0	0	0	1	0	0	16	30	0	0	0	6	0	4
NM_021471	0	7	18	0	0	17	19	0	18	0	0	0	10	1	8	0
NM_021472	8	0	0	6	19	0	19	9	101	63	37	47	28	41	59	49
NM_021473	1133	398	731	543	378	358	190	630	754	1636	1183	1562	1193	565	1098	264
NM_021474	5	0	0	0	6	0	0	5	0	22	14	19	28	0	18	0
NM_021475	4	0	0	0	0	0	35	0	0	0	0	100	31	46	0	13
NM_021476	10	22	0	0	8	31	9	40	16	120	10	59	56	31	61	8
NM_021477	6	0	0	0	21	0	27	0	0	8	38	0	0	0	0	47
NM_021478	0	0	0	0	3	0	0	0	0	0	20	0	0	0	0	15
NM_021480	0	0	0	0	0	0.5	0	0	0	0	0	0	9.5	0	0	0
NM_021481	0	0	0	0	0	2	8	7	0	13	0	0	7	0	0	0
NM_021482	0	1	0	6	3	15	19	40	0	0	0	3	0	55	0	7
NM_021483	0	0	15	0	0	3	7	0	0	16	0	24	33	26	0	26
NM_021485	193	67	89	54	163	111	82	334	278	425	447	252	280	134	228	195
NM_021486	5	10.05	7	6.09615	35.14894	12.08478	0	0.26667	11	25	16	43	17	5	12.07692	16
NM_021487	0	0	0	0	1	0	0	0	0	3	0	0	0	2	0	0
NM_021488	4	4	0	0	6	26	0	42	27	19	43	42	6	1	15	8
NM_021489	0	0	0	0	0	0	15	0	7	0	0	0	1	0	0	0
NM_021491	10	15	17	0	19	10	0	4	20	15	17	1	4	0	31	23
NM_021492	1	0	0	0	12	0	0	0	0	0	27	18	10	0	0	0
NM_021493	99	35	25	50	57	45	23	116	38	267	99	159	61	98	60	45
NM_021494	1327	419	671	426	1304	1154	745	1906	1906	2497	2366	3022	1527	1137	1547	636
NM_021495	0	0	0	11	4	0	0	0	19	0	0	0	0	0	0	11
NM_021496	0	0	0	0	4	0	0	0	0	0	0	0	12	0	25	11
NM_021497	0	0	0	0	4	0	0	0	1	0	0	0	12	0	0	30
NM_021498	1587	498	1291	670	287	425	290	1150	641	1290.5	1098	1470	1492	1484	1233	540
NM_021499	15	20	14	0	25	6	12	38	10	82	51	36	69	7	18	39
NM_021500	641	188	492	249	758	468	310	881	732	1088	969	1506	1125	789	737	323
